EventID,Duration,Latitude,Longitude,Cluster
1354,385.249,21.1862131,84.0376065,1
1355,469.415,21.3399929,83.5696859,1
1356,300.756,19.3123386,84.8019093,2
1357,1301.166,21.40746,86.47084666666667,0
1358,394.164,20.502059,85.7620074,0
1359,340.0,20.7790324,86.3622861,0
1360,359.249,20.2551495,86.381044,0
1361,321.0,21.7913112,87.1309477,0
1362,325.5,21.0137511,83.4158708,1
1363,347.83,22.2915152,84.1057165,1
1364,459.0,21.4057257,83.6750125,1
1365,413.336,20.7874101,85.7507994,0
1366,514.0,20.8858643,85.8271659,0
1367,1215.0,21.9828349,84.788291,1
1368,570.0,19.0492656,82.5534198,2
1369,316.747,20.6906862,86.5022485,0
1370,1132.837,21.9391874,86.7469784,0
1371,974.889,18.3966088,82.6808428,2
1372,443.081,21.0843335,86.5769153,0
1373,442.0,21.2505452,83.5091427,1
1374,335.552,20.9975894,83.0613061,1
1375,1181.223,18.363711666666667,81.892095,2
1376,381.0,21.7479008,87.1322325,0
1377,376.668,18.364583,81.8929132,2
1378,687.724,19.1686832,83.4074631,2
1379,363.666,19.8591996,82.9319626,2
1380,313.166,20.5629029,82.6436525,1
1381,719.168,21.7417231,83.748432,1
1382,300.777,18.59963,82.90431,2
1383,605.5,20.436537,82.7284478,1
1384,379.832,21.7618391,83.7728292,1
1385,324.333,19.2519237,83.4571631,2
1386,888.83,21.6520717,86.8084458,0
1387,496.964,18.8763472,82.5622895,2
1388,415.036,18.3516631,81.8837917,2
1389,351.336,20.7290364,84.9831816,0
1390,568.585,20.7717456,86.7373616,0
1391,399.0,19.3955457,82.5615058,2
1392,815.667,20.6300158,82.7635329,1
1393,780.668,20.7693622,86.1525092,0
1394,335.0,20.3390169,82.9122561,1
1395,309.503,20.7680799,86.9126362,0
1396,311.004,20.2902737,86.1917638,0
1397,313.731,21.0017297,83.0610735,1
1398,610.666,20.443409,83.3589132,1
1399,604.913,20.4889585,86.2876963,0
1400,494.0,20.5431965,86.3387194,0
1401,896.223,18.611186666666665,82.03827333333334,2
1402,321.921,20.8594004,83.5117262,1
1403,642.777,20.20524,82.92939666666666,2
1404,307.672,20.6011582,86.5929949,0
1405,347.889,20.117485,82.87033833333334,2
1406,894.354,20.969115,86.39166333333333,0
1407,510.4,21.5036422,86.9192057,0
1408,514.0,22.2778157,86.070031,0
1409,324.333,19.048088,82.5534713,2
1410,314.0,20.8266572,83.919423,1
1411,688.0,22.1173924,84.0598846,1
1412,604.516,20.8391544,84.3220532,1
1413,617.112,19.2306826,82.5500454,2
1414,303.587,21.747998,84.351082,1
1415,393.111,19.34044,82.5134,2
1416,514.166,22.4647278,84.0853993,1
1417,560.824,18.3645905,81.8919201,2
1418,471.004,20.5705841,85.8924588,0
1419,451.336,21.5205283,86.1564129,0
1420,544.649,20.9978999,83.0613017,1
1421,318.581,20.410424,85.6048785,0
1422,731.17,21.8513383,84.7808691,1
1423,443.585,22.0635896,86.6493938,0
1424,330.004,20.6776423,85.7206357,0
1425,755.664,20.8193525,86.2017281,0
1426,343.5,21.3844656,84.1446967,1
1427,676.498,21.587163333333333,86.94601666666667,0
1428,344.5,21.3401662,83.5699373,1
1429,520.5,21.5042207,84.0818753,1
1430,404.0,21.5205362,86.1564225,0
1431,306.666,19.60036333333333,82.25386666666667,2
1432,1358.0,20.807699,82.5357829,1
1433,481.087,21.5743231,86.9987633,0
1434,542.664,22.0257621,86.9444807,0
1435,1335.076,19.8592799,82.9361333,2
1436,584.112,18.78606333333333,82.68052333333333,2
1437,523.751,21.440284,86.3441785,0
1438,338.67,22.0256981,86.9444799,0
1439,322.144,19.2305621,82.549973,2
1440,449.5,20.9246,82.8121088,1
1441,438.333,20.7511769,82.8612717,1
1442,1846.896,19.3056716,84.795127,2
1443,791.548,19.168068,83.4075348,2
1444,463.917,22.0639853,86.6497928,0
1445,304.001,21.9212943,85.8717229,0
1446,949.165,21.494421,83.9858816,1
1447,300.249,20.8521539,86.7653427,0
1448,370.165,21.5636362,83.5112725,1
1449,503.112,18.58041,82.06662,2
1450,951.665,20.5674083,85.950372,0
1451,390.747,20.2306605,86.5537643,0
1452,393.17,21.519415,86.1539737,0
1453,755.848,19.8591938,82.9320268,2
1454,530.0,22.278251,84.3725958,1
1455,364.919,22.1812691,86.646888,0
1456,363.668,21.9903683,86.0047226,0
1457,1057.597,19.87018,82.777485,2
1458,377.334,18.6541451,83.0554433,2
1459,415.75,21.4647494,84.4484223,1
1460,375.444,19.15757333333333,84.14404666666667,2
1461,567.83,22.0639575,86.6497942,0
1462,435.347,18.072876666666662,81.74972833333334,2
1463,347.668,21.4686165,83.9746519,1
1464,405.588,20.7082791,83.1283292,1
1465,1685.0,21.85096,84.78096666666667,1
1466,1475.112,20.29491833333333,82.75840833333334,2
1467,628.336,19.9070231,83.161416,2
1468,450.162,20.4002153,86.0133638,0
1469,334.416,21.0024515,83.0597856,1
1470,370.332,22.1610173,86.4030134,0
1471,400.14,20.5931328,84.4172126,1
1472,305.583,21.0443932,83.5530225,1
1473,381.747,20.9881525,85.9880808,0
1474,851.0,20.8409952,85.0969024,0
1475,330.0,20.1556028,86.2558669,0
1476,504.0,21.5052192,86.9228284,0
1477,518.889,18.818325,82.31247166666667,2
1478,594.83,20.9894987,85.6731339,0
1479,318.444,19.66391,82.45679666666666,2
1480,421.087,20.6692428,85.573812,0
1481,418.553,19.5089618,83.3135397,2
1482,471.83,22.1518325,84.1048699,1
1483,1083.0,18.572525,82.269685,2
1484,306.252,20.7006727,86.1351693,0
1485,393.5,21.0025274,83.0597372,1
1486,335.002,21.6512788,86.8089386,0
1487,339.747,20.9876171,85.9887185,0
1488,656.579,20.9253317,82.8129674,1
1489,307.0,21.8186532,84.9546518,0
1490,399.0,18.81186,82.71265666666666,2
1491,905.749,22.025747,86.9444995,0
1492,321.411,21.6301115,87.4577004,0
1493,311.0,21.2511305,86.5529098,0
1494,317.755,20.0601333,86.0820604,0
1495,449.552,18.9913234,83.1151525,2
1496,1348.1,20.45547,85.8799172,0
1497,336.111,19.082901666666668,82.21595666666667,2
1498,458.494,21.6667344,87.0643919,0
1499,391.0,21.4993417,86.8507431,0
1500,430.581,20.3212983,86.5206427,0
1501,1246.552,20.7081964,83.1322823,1
1502,952.255,20.8962607,82.5102542,1
1503,1246.414,20.8076897,82.5358039,1
1504,3144.888,18.80384,82.7170321,2
1505,342.083,20.7139546,86.9151222,0
1506,408.587,21.6578111,83.9394087,1
1507,310.0,20.5157867,86.4016427,0
1508,368.664,20.4433529,83.3588504,1
1509,319.336,21.5051596,86.922758,0
1510,611.223,18.8662,82.57047333333334,2
1511,416.417,22.1143372,84.3940773,1
1512,1235.087,22.02509166666667,86.61131833333333,0
1513,316.581,21.5153802,86.1644653,0
1514,600.917,20.7007565,86.133655,0
1515,592.666,18.36433,81.89343166666667,2
1516,421.411,22.1657682,86.5104772,0
1517,335.0,20.4433442,83.3588269,1
1518,1138.272,20.4582471,85.8817072,0
1519,444.222,19.4560798,82.4042529,2
1520,403.083,21.6831764,87.0689366,0
1521,3509.0,20.8429434,83.9094654,1
1522,769.58,21.4410137,84.509652,1
1523,419.204,20.6526529,86.1084937,0
1524,538.25,20.4434714,83.3442088,1
1525,385.152,19.9062611,83.1616864,2
1526,660.336,22.2649775,86.1744679,0
1527,331.824,17.8178052,81.4048738,2
1528,338.112,17.817905,81.405135,2
1529,640.308,19.5442374,82.9309123,2
1530,404.889,18.6004114,82.9050184,2
1531,331.0,20.8438562,85.1135476,0
1532,1142.081,20.5024496,82.8030348,1
1533,593.556,19.3433674,82.5179707,2
1534,461.889,19.24978833333333,83.45499666666667,2
1535,1340.445,19.581016666666667,82.62247,2
1536,351.0,21.3376821,83.6218816,1
1537,872.667,19.049205,82.55337,2
1538,463.751,20.4794187,86.10702,0
1539,410.506,20.515762,86.4015995,0
1540,547.17,22.1609449,86.4029575,0
1541,483.917,20.7691885,86.1529647,0
1542,553.502,20.7690723,86.1525694,0
1543,912.0,20.5629,82.64372333333333,1
1544,855.0,20.444808,83.3605596,1
1545,894.333,18.751743333333334,82.43088,2
1546,386.0,21.6382271,84.0449245,1
1547,514.0,18.8661974,82.5703947,2
1548,326.089,18.8652661,82.573042,2
1549,420.245,22.2430612,86.5891077,0
1550,562.0,20.6342327,84.4216667,1
1551,371.445,18.751931666666668,82.4305,2
1552,1497.664,21.407813333333333,86.46949166666667,0
1553,487.5,22.05119,84.2938845,1
1554,585.896,20.4832269,84.2326823,1
1555,371.0,22.1609656,86.4029299,0
1556,331.335,20.7052057,85.9815696,0
1557,729.222,19.04518333333333,82.55171166666666,2
1558,345.751,21.8772915,84.1723943,1
1559,955.334,20.8077028,82.5357696,1
1560,473.667,19.045164,82.5516493,2
1561,309.374,19.1685201,83.4074181,2
1562,703.501,21.5745892,86.9996919,0
1563,503.48,18.1630575,82.3081364,2
1564,479.427,20.8077765,82.5357846,1
1565,885.0,22.2926801,84.1055836,1
1566,335.548,20.4582471,85.8817072,0
1567,558.521,20.8438065,85.1132893,0
1568,720.24,21.4685479,83.9745001,1
1569,375.444,18.3302778,81.9394391,2
1570,1846.917,21.8430864,86.9455358,0
1571,904.083,22.1664223,86.5070752,0
1572,468.234,18.8603551,82.5808531,2
1573,591.666,18.361625,81.88902166666666,2
1574,551.111,19.384815,82.98644333333333,2
1575,371.084,20.9667104,85.91363079999999,0
1576,327.664,21.7362706,86.8510919,0
1577,474.0,20.3215303,86.521084,0
1578,444.247,20.788618,82.5386476,1
1579,531.249,20.7283998,85.9476475,0
1580,347.0,21.7913004,87.1640522,0
1581,427.208,20.7050622,83.4847954,1
1582,347.83,20.700762,86.133657,0
1583,452.996,21.9238413,85.8701217,0
1584,456.56,18.36116,81.89021833333334,2
1585,342.5,21.8213581,83.853798,1
1586,424.581,21.7370272,86.8458589,0
1587,523.42,20.5023949,82.6714311,1
1588,413.336,21.7802998,86.7303526,0
1589,342.0,22.222818333333333,84.73820666666667,1
1590,305.204,21.4945972,83.9866018,1
1591,740.417,21.3376616,83.621522,1
1592,453.668,21.6789016,87.405427,0
1593,387.222,19.16798,83.40765,2
1594,389.166,21.91519333333333,86.77270166666666,0
1595,434.334,19.5118544,83.5194697,2
1596,619.66,22.1222919,84.0424472,1
1597,632.889,19.0481324,82.5534607,2
1598,579.223,18.88609333333333,83.1644,2
1599,386.244,18.5724303,82.2692682,2
1600,864.174,20.85275,86.3281462,0
1601,414.777,18.5597735,82.7351179,2
1602,370.083,21.7671721,85.9714135,0
1603,341.834,21.5204149,86.1566028,0
1604,411.75,21.3190775,86.7362045,0
1605,432.5,20.8238788,83.9125301,1
1606,669.585,21.3312627,84.3498068,1
1607,473.667,18.5629578,82.7377465,2
1608,300.921,22.1173693,84.0598644,1
1609,484.336,21.5330617,84.7294861,1
1610,815.667,18.813838333333333,82.712425,2
1611,1350.376,20.6851587,83.4738815,1
1612,576.5,20.646466,83.7411398,1
1613,546.0,20.3533261,86.1377905,0
1614,845.112,19.235813333333333,84.26971333333333,2
1615,380.253,20.1390208,86.2685692,0
1616,530.0,20.3188706,83.314183,1
1617,319.0,21.2567212,83.9219688,1
1618,479.666,22.1229796,84.0430024,1
1619,622.331,21.0282336,85.7458187,0
1620,1226.445,19.7180157,82.3703062,2
1621,444.502,22.4409729,86.064665,0
1622,2371.914,22.5247269,83.9925788,1
1623,400.5,20.4087301,83.6458827,1
1624,1344.083,20.5019513,82.8033931,1
1625,387.222,19.756623333333334,82.97758666666667,2
1626,381.333,19.2258482,83.5576396,2
1627,350.166,20.7639203,85.4202697,0
1628,485.5,20.2148867,82.7894479,2
1629,821.556,18.618538333333333,82.59239333333333,2
1630,310.0,22.0651141,86.6495247,0
1631,359.667,19.221451666666667,83.76601166666667,2
1632,358.0,18.413206666666667,81.987705,2
1633,586.997,21.5900261,87.0908472,0
1634,1025.246,20.8962077,82.5102238,1
1635,548.334,20.706302,83.4733642,1
1636,460.667,21.913326,86.6744203,0
1637,319.415,21.5195623,86.1537273,0
1638,1748.333,18.866118333333333,82.570425,2
1639,323.376,20.7082123,83.1321231,1
1640,578.336,22.1616384,86.4025951,0
1641,308.0,21.9055391,87.1117372,0
1642,1721.778,19.2512706,83.4559335,2
1643,1736.62,20.9024004,82.5102715,1
1644,914.249,20.8962607,82.5102542,1
1645,380.0,22.2226872,84.8665691,0
1646,441.83,21.441095,84.5100898,1
1647,458.579,22.1609202,86.4028973,0
1648,900.222,19.2315584,82.5489706,2
1649,452.498,21.514041666666667,86.52872833333333,0
1650,456.0,18.8660148,82.5703521,2
1651,658.668,20.5020742,85.7619935,0
1652,352.916,19.5974627,83.8810308,2
1653,309.919,21.6990313,87.0602619,0
1654,771.249,20.3270475,86.089185,0
1655,390.66,21.516426666666668,86.52756666666667,0
1656,405.332,21.518375,86.52847166666666,0
1657,409.83,20.9594833,86.5427544,0
1658,598.162,21.91322333333333,86.67451166666666,0
1659,402.0,21.5163913,86.5280256,0
1660,855.087,22.5247698,83.9924419,1
1661,555.223,22.245933333333333,84.88213833333333,0
1662,924.253,22.2461031,84.8819634,0
1663,469.996,21.913246666666662,86.67448,0
1664,495.333,19.658981666666666,82.08542166666666,2
1665,658.336,20.4889711,86.2878554,0
1666,369.555,18.596335,82.06698666666666,2
1667,613.244,18.5722445,82.2674714,2
1668,1377.4,21.913326,86.6744203,0
1669,618.0,21.51640666666667,86.52792,0
1670,1277.332,21.87629,85.9686167,0
1671,1286.072,18.8346875,82.6160655,2
1672,316.376,20.7082359,83.1322811,1
1673,421.5,20.7098907,82.3592621,1
1674,536.0,20.8193505,86.2016311,0
1675,347.889,19.167953333333333,83.408285,2
1676,464.334,19.238471666666666,83.82201,2
1677,343.5,21.7825656,83.5921574,1
1678,351.25,22.3762666,86.083782,0
1679,648.419,21.913331666666668,86.67439833333333,0
1680,554.5,20.4433691,83.3588762,1
1681,454.502,20.8104539,86.5191172,0
1682,330.332,19.3436791,83.593773,2
1683,390.66,20.1389863,86.2684962,0
1684,335.0,20.276328,82.9675344,1
1685,332.112,19.05499,82.265545,2
1686,1329.868,20.4582481,85.8816754,0
1687,473.667,19.02472833333333,83.96366166666667,2
1688,802.412,20.9881917,85.987918,0
1689,314.445,18.818501666666663,82.31203166666667,2
1690,821.556,18.551885,82.206105,2
1691,433.502,21.4335343,85.192539,0
1692,555.415,22.2460637,84.8821073,0
1693,1124.223,18.866071666666667,82.57057333333333,2
1694,1521.333,19.906196666666663,83.16171,2
1695,503.0,21.58714833333333,86.94606666666667,0
1696,912.0,18.8166159,82.7122541,2
1697,425.208,20.6519711,86.1087398,0
1698,445.848,20.8077607,82.5357848,1
1699,301.0,20.769188,86.1508937,0
1700,1085.584,21.3377586,83.6217239,1
1701,423.0,20.3985108,86.3537068,0
1702,1557.0,21.6787202,85.6209547,0
1703,550.1,20.4834087,84.2325751,1
1704,442.43,20.4580869,85.8815774,0
1705,1916.334,19.6662739,82.206441,2
1706,410.584,18.3646129,81.8924108,2
1707,301.111,19.5699272,83.9274234,2
1708,391.494,22.2649709,86.1745017,0
1709,681.085,20.8429434,83.9094654,1
1710,338.251,21.0718125,84.3404191,1
1711,543.585,21.5742421,86.9985848,0
1712,326.5,20.8292363,83.606653,1
1713,431.0,21.6520625,87.3661706,0
1714,342.5,21.0026623,83.059638,1
1715,656.506,20.9425639,85.2814219,0
1716,1608.455,18.865038,82.5731263,2
1717,504.0,22.29165,84.1056887,1
1718,350.914,20.9884656,85.9843947,0
1719,309.498,20.4111678,85.293592,0
1720,410.0,21.9442235,86.0295793,0
1721,1867.498,22.0364611,86.1255968,0
1722,524.249,22.162939,86.6875729,0
1723,1137.163,22.1219703,84.0423447,1
1724,743.136,18.8662324,82.5704626,2
1725,743.67,20.1042049,86.4374176,0
1726,589.0,19.9258459,83.1738528,2
1727,570.33,20.9882038,85.9877567,0
1728,574.664,20.3212471,86.5205432,0
1729,611.223,18.618535,82.59258,2
1730,372.0,18.866238,82.5704546,2
1731,449.552,21.0441821,83.5522258,1
1732,318.444,18.624866666666662,82.590515,2
1733,339.0,22.026756666666667,86.61880666666667,0
1734,487.5,20.4058355,83.2418817,1
1735,505.083,20.7691833,86.1523678,0
1736,924.33,21.235997,84.130179,1
1737,445.415,20.807056,86.2643948,0
1738,342.501,22.2778458,86.0696563,0
1739,379.415,20.7691379,86.1529927,0
1740,318.249,21.7480508,84.3510879,1
1741,335.0,21.7616698,83.7729584,1
1742,450.5,21.2467177,83.7065838,1
1743,470.587,20.308057,82.6800173,2
1744,381.998,21.7480914,84.3511182,1
1745,440.0,22.2926502,84.1055833,1
1746,438.333,19.2766528,82.2394122,2
1747,402.415,20.1218829,86.3288539,0
1748,711.0,22.0637983,86.6494161,0
1749,524.5,18.866001666666666,82.57038666666666,2
1750,684.0,21.1913794,83.5869449,1
1751,393.17,20.9877056,85.9887238,0
1752,416.667,18.3079967,82.1334387,2
1753,638.917,20.8497161,86.3303533,0
1754,321.585,21.5200891,86.1550055,0
1755,311.534,20.5252652,86.6766707,0
1756,410.269,20.9245157,82.8120398,1
1757,414.0,21.4334966,85.1925424,0
1758,326.336,21.7319038,87.0971734,0
1759,369.0,20.4875186,83.4845533,1
1760,347.889,20.192769,83.2240671,1
1761,474.498,20.6901583,85.7093112,0
1762,375.444,18.75172333333333,82.43092833333333,2
1763,436.002,21.7400417,86.5585216,0
1764,343.0,21.5160389,86.5285869,0
1765,449.834,20.9667552,85.9139717,0
1766,605.503,21.40746833333333,86.47021833333334,0
1767,654.555,20.50239833333333,82.671455,1
1768,317.0,22.0252951,86.9455484,0
1769,324.333,19.866225,82.78530833333333,2
1770,652.583,22.2461023,84.882104,0
1771,386.502,20.7885975,82.5386541,1
1772,304.5,20.0679565,82.5710738,2
1773,312.555,18.3518527,81.8838787,2
1774,647.087,21.2291631,84.1447975,1
1775,391.0,21.563493,83.5113872,1
1776,805.448,18.3610739,81.9137192,2
1777,437.161,20.7079265,85.1413446,0
1778,410.778,18.493307,82.1572177,2
1779,366.624,21.1913711,83.5870729,1
1780,310.83,21.6380307,86.5934472,0
1781,615.688,18.3516643,81.8837643,2
1782,496.249,20.3471349,86.4225225,0
1783,1373.753,20.6141138,86.3438907,0
1784,344.749,21.3708492,83.783658,1
1785,388.112,19.3405332,82.5134972,2
1786,306.502,20.306452,86.3635827,0
1787,359.17,21.2812965,86.6917094,0
1788,331.0,20.8189282,86.2001767,0
1789,454.498,21.6831591,87.0689224,0
1790,466.915,20.4433318,83.3588302,1
1791,548.251,21.1241249,82.6738815,1
1792,447.5,21.2859462,84.0195952,1
1793,702.668,22.151827,84.1048054,1
1794,340.0,21.4611089,83.5366147,1
1795,317.581,21.7546077,87.3340146,0
1796,322.498,21.0717995,84.339775,1
1797,543.83,19.8221013,83.4307771,2
1798,347.5,21.1025362,83.5353085,1
1799,381.0,22.5246914,83.99266,1
1800,504.5,20.4433388,83.3588484,1
1801,329.548,20.5173987,85.627722,0
1802,449.168,21.0018025,83.0622831,1
1803,474.749,20.5024613,82.8029357,1
1804,442.0,20.1148914,82.5334678,2
1805,515.166,20.5157561,86.4013338,0
1806,404.889,18.5493533,82.2039577,2
1807,301.0,20.4873345,83.4844822,1
1808,567.079,20.7690269,86.1525267,0
1809,546.117,21.0014843,83.0597959,1
1810,332.112,18.85597,83.87777333333334,2
1811,314.001,19.488546666666668,84.17935666666666,2
1812,325.915,20.9224854,82.8080155,1
1813,329.664,22.1810682,86.6469202,0
1814,471.331,18.8190367,83.2162054,2
1815,464.249,22.2431042,86.5891555,0
1816,350.834,21.7479202,84.3510501,1
1817,306.502,20.4622042,86.5147991,0
1818,482.415,21.8301722,84.90212,0
1819,410.778,18.2772284,81.99399,2
1820,495.333,18.6181494,82.5926228,2
1821,459.747,21.7480738,87.1322872,0
1822,352.834,22.1594287,86.4076321,0
1823,330.332,21.48889,86.48366166666666,0
1824,314.445,19.13738,82.32421,2
1825,1157.753,19.8220492,83.4306641,2
1826,503.332,20.2655776,86.0442582,0
1827,852.913,22.2428763,86.5890761,0
1828,489.444,20.7080604,83.1322383,1
1829,357.249,20.9224303,82.8077092,1
1830,732.731,20.9978678,83.0612893,1
1831,1134.111,19.2331859,82.5467188,2
1832,308.928,21.3431828,83.6249202,1
1833,442.585,22.0638017,86.6497626,0
1834,574.247,21.1933821,83.5878155,1
1835,351.644,18.3647624,81.89179,2
1836,507.087,22.1173712,84.0599154,1
1837,564.111,19.2252621,82.5482576,2
1838,492.502,21.027807,85.745858,0
1839,322.0,21.5211373,86.1566202,0
1840,363.497,20.9662446,85.9144016,0
1841,311.555,18.97236833333333,84.15756,2
1842,450.111,18.30328833333333,82.35891333333333,2
1843,527.079,22.1609312,86.4029832,0
1844,474.0,20.3214997,86.5210882,0
1845,1437.888,20.296915,82.75622,2
1846,347.889,18.23069,82.10208833333333,2
1847,806.333,20.8076405,82.5355008,1
1848,430.17,21.3389223,86.7650772,0
1849,440.751,20.6400845,82.6151379,1
1850,638.778,19.442185,84.263175,2
1851,776.334,19.3404292,82.5133513,2
1852,1055.348,21.3375843,83.621784,1
1853,688.0,21.1836115,83.5935856,1
1854,493.5,20.2100622,82.4903128,2
1855,644.667,19.4560637,82.4042472,2
1856,301.0,21.0718882,84.3406972,1
1857,461.0,22.1050369,86.7566308,0
1858,722.336,22.0637504,86.6497087,0
1859,308.085,21.8028426,83.6302191,1
1860,309.5,21.4034984,83.6779212,1
1861,387.222,19.79935333333333,82.48963,2
1862,402.999,20.8413644,85.0969866,0
1863,535.33,21.3406432,83.5558322,1
1864,591.75,22.246018,84.8821584,0
1865,481.087,21.212893,86.5520934,0
1866,410.413,21.2107737,84.0207429,1
1867,314.445,19.2408412,83.4973383,2
1868,484.083,21.5164,86.52792666666667,0
1869,318.444,19.0193936,84.1315404,2
1870,360.5,20.5840577,84.4222531,1
1871,537.484,20.4183183,85.3496055,0
1872,343.0,19.3547717,83.1225403,2
1873,831.444,19.34048,82.51436,2
1874,515.269,21.0791719,83.2284603,1
1875,629.0,20.5024266,82.6714931,1
1876,754.664,21.5779835,86.6225099,0
1877,319.666,21.850986666666667,84.78089166666666,1
1878,387.222,20.7512541,82.8613475,1
1879,330.91,20.8248931,82.6702023,1
1880,444.222,18.55203833333333,82.20627,2
1881,497.849,18.8660166,82.570329,2
1882,496.0,20.3188303,83.3141866,1
1883,324.333,19.2216541,83.7668066,2
1884,359.913,21.8466744,85.8458955,0
1885,313.747,21.8221723,83.8526792,1
1886,359.083,21.635746,85.6078013,0
1887,327.17,20.8861382,85.8268777,0
1888,976.308,20.6850572,83.4738439,1
1889,423.419,20.7981204,85.8226327,0
1890,365.556,19.62439833333333,83.4929,2
1891,339.751,22.0535967,84.2954407,1
1892,661.5,21.2546084,83.5783792,1
1893,306.666,19.5209092,83.5065766,2
1894,975.913,21.8420614,86.6808738,0
1895,312.555,19.4673832,82.4483351,2
1896,491.334,19.0879411,84.2858848,2
1897,439.0,22.0637504,86.6497087,0
1898,650.556,18.8127384,82.7125577,2
1899,324.333,18.61365333333333,82.12692333333334,2
1900,398.915,20.9956418,83.5070819,1
1901,946.516,19.3555344,83.1174878,2
1902,440.667,19.5118806,83.311707,2
1903,880.0,20.5019281,82.8034136,1
1904,431.081,21.4606275,83.5366132,1
1905,651.087,20.2968919,82.7562418,2
1906,302.0,21.4519903,83.5516104,1
1907,548.44,19.8591645,82.9320443,2
1908,376.67,21.4166013,84.0344942,1
1909,459.166,21.937111,86.1013823,0
1910,676.336,20.5738281,85.4398875,0
1911,374.0,20.5056324,83.1381249,1
1912,336.111,19.3575703,82.6777563,2
1913,341.751,20.3498271,86.1609176,0
1914,618.502,21.8534053,86.7965125,0
1915,335.0,21.0014203,83.0593498,1
1916,607.747,20.5380517,86.6347942,0
1917,422.498,21.3312495,84.3498339,1
1918,418.164,20.9891586,85.6736139,0
1919,532.33,22.1847893,86.1153114,0
1920,668.422,20.5112736,82.4604145,1
1921,925.328,21.7004778,87.0601219,0
1922,452.5,21.4048495,83.9881753,1
1923,437.0,20.3029618,82.6052596,2
1924,813.334,20.7315985,82.6636708,1
1925,326.417,21.0209119,83.5484543,1
1926,400.584,19.8101956,83.1182131,2
1927,726.087,22.1222844,84.0424591,1
1928,336.111,18.923403333333333,82.76874,2
1929,393.111,19.557241666666663,82.37208833333334,2
1930,499.244,20.8387718,84.3218921,1
1931,397.0,22.0637504,86.6497087,0
1932,403.253,20.4889479,86.287808,0
1933,411.0,22.0637209,86.6497383,0
1934,301.17,22.1351295,84.4203709,1
1935,371.17,21.9568306,86.0577289,0
1936,969.0,18.441926666666667,82.01918833333333,2
1937,434.254,22.2716191,86.1789283,0
1938,853.918,21.1894505,83.4596908,1
1939,371.162,20.4624786,86.5168103,0
1940,381.5,20.4433135,83.3588479,1
1941,415.919,21.0673875,83.2900839,1
1942,450.0,20.3025383,86.405209,0
1943,302.036,20.4641546,85.0849035,0
1944,441.581,20.6391677,85.618375,0
1945,362.917,21.731658,87.0973346,0
1946,399.166,21.9235853,85.8699859,0
1947,916.724,21.4942578,83.9863701,1
1948,924.0,22.2773569,84.5236759,1
1949,349.166,20.8094525,85.5826705,0
1950,417.0,20.5396963,82.4071573,1
1951,578.5,21.5359998,84.4007186,1
1952,376.5,21.0869837,83.514171,1
1953,653.223,19.2257387,83.5582298,2
1954,538.5,20.7816722,82.6801554,1
1955,640.0,22.1173289,84.0598695,1
1956,1566.0,20.0959823,82.6467257,2
1957,670.419,22.0638502,86.6497525,0
1958,369.332,22.0637369,86.6497452,0
1959,1015.94,18.8651857,82.5732405,2
1960,809.819,22.0637504,86.6497087,0
1961,422.889,19.4114064,82.6349981,2
1962,340.917,20.3030572,82.6056478,2
1963,403.0,20.769148,86.1527365,0
1964,345.5,20.1366366,82.4538103,2
1965,479.556,19.390246666666663,82.65924666666666,2
1966,341.577,22.1521343,86.3913804,0
1967,326.223,19.329226666666667,83.98867166666666,2
1968,481.5,21.5899906,87.090847,0
1969,403.332,22.0637378,86.6497379,0
1970,797.0,20.7147408,83.2109178,1
1971,355.329,20.0958306,82.6467343,2
1972,666.333,19.3412875,82.5139595,2
1973,305.25,20.9884194,85.9886707,0
1974,314.0,20.6123952,83.6219121,1
1975,1521.664,21.407511666666668,86.47015833333333,0
1976,312.0,21.1009685,82.69533,1
1977,416.667,18.36108833333333,81.91373333333334,2
1978,813.166,20.988227,85.9882773,0
1979,435.846,20.4602162,85.0733694,0
1980,373.919,21.047391,82.7798693,1
1981,540.555,19.3408645,82.514347,2
1982,446.5,21.8792018,84.3771061,1
1983,733.337,21.2467333,83.7064344,1
1984,326.223,18.9497671,84.2770006,2
1985,496.502,20.245289,82.5737739,2
1986,322.997,20.8786926,83.5532687,1
1987,300.0,21.9142896,84.2912027,1
1988,330.0,21.6281422,86.1110401,0
1989,632.334,22.0056485,84.3365625,1
1990,392.166,20.8189289,86.2002123,0
1991,318.656,20.7079667,83.1322181,1
1992,351.753,22.0637252,86.6497329,0
1993,504.081,21.2504686,83.5092178,1
1994,389.112,19.661451666666668,82.36285,2
1995,497.916,20.7586273,86.8307006,0
1996,308.556,19.1659999,83.7935236,2
1997,656.083,22.0637656,86.6497092,0
1998,552.502,21.1871654,86.5229896,0
1999,555.104,20.8038238,84.0633955,1
2000,650.251,21.1241027,82.6738799,1
2001,730.166,20.5028336,82.6715983,1
2002,362.915,21.5215377,83.6070385,1
2003,301.0,21.0793548,83.2284061,1
2004,464.249,20.6617396,86.7589921,0
2005,326.745,20.4050505,82.585032,2
2006,798.0,19.39109,82.269965,2
2007,1051.664,22.246075,84.8818974,0
2008,678.664,18.1044907,82.2188675,2
2009,383.223,19.204535,82.77868833333333,2
2010,504.251,20.4058069,83.2418986,1
2011,623.0,21.343184,83.6248169,1
2012,320.334,19.661451666666668,82.36285,2
